"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 지번주소"
"시도 : 광주광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.83","202007","15","15,900","0","20","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.96","202007","15","15,900","0","21","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.83","202007","15","15,900","0","11","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.96","202007","15","15,900","0","17","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.88","202007","15","15,900","0","23","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.88","202007","16","15,900","0","21","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.83","202007","16","15,900","0","12","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.88","202007","16","15,900","0","24","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.88","202007","16","15,900","0","19","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.95","202007","16","15,900","0","23","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.83","202007","16","15,900","0","20","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.95","202007","16","15,500","0","10","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.95","202007","16","15,900","0","13","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.96","202007","16","15,500","0","6","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.96","202007","16","15,500","0","7","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.96","202007","17","15,900","0","16","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.96","202007","17","15,500","0","10","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.88","202007","17","17,900","0","5","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.88","202007","17","15,900","0","13","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.95","202007","17","15,900","0","24","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.48","202007","17","15,500","0","8","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.96","202007","17","15,900","0","22","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.48","202007","18","15,500","0","9","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.83","202007","18","15,500","0","9","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.96","202007","18","15,900","0","12","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.83","202007","18","15,900","0","18","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.95","202007","18","15,500","0","6","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.88","202007","18","15,900","0","25","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.88","202007","18","15,900","0","23","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.95","202007","18","15,900","0","16","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.88","202007","18","15,900","0","27","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.48","202007","18","15,900","0","15","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.88","202007","18","15,500","0","6","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.96","202007","18","15,900","0","27","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.88","202007","18","15,900","0","11","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.96","202007","18","15,900","0","28","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.88","202007","18","15,500","0","7","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.83","202007","19","15,900","0","21","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.95","202007","19","15,900","0","23","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.88","202007","20","15,900","0","16","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.48","202007","20","15,900","0","20","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.83","202007","20","15,900","0","25","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.88","202007","20","15,500","0","9","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.96","202007","20","15,900","0","12","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.95","202007","20","15,900","0","22","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.95","202007","21","15,900","0","17","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.95","202007","21","15,500","0","8","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.83","202007","22","15,900","0","12","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.95","202007","22","15,500","0","9","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.83","202007","22","15,500","0","7","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.83","202007","22","15,900","0","29","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.83","202007","23","15,900","0","13","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.48","202007","25","15,900","0","25","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.95","202007","29","15,500","0","10","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.96","202007","30","15,900","0","11","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.96","202008","3","15,900","0","24","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.88","202008","4","15,500","0","9","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.83","202008","11","15,500","0","9","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.83","202008","12","15,900","0","12","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.83","202008","12","15,900","0","23","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.88","202008","12","15,900","0","18","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.95","202008","14","15,900","0","27","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.83","202008","19","15,900","0","26","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.88","202008","22","15,900","0","15","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.96","202008","25","15,500","0","9","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.83","202008","26","15,900","0","22","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.88","202008","27","15,900","0","14","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.48","202009","18","15,900","0","28","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.48","202009","28","15,900","0","16","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.96","202010","5","15,900","0","24","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.48","202011","11","15,900","0","25","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.96","202011","24","15,500","0","7","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.83","202011","26","15,900","0","20","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","688-2","0688","0002","첨단 대라수 어썸시티","전세","84.96","202101","20","15,500","0","7","2020","첨단중앙로182번길 90"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","55.85","202003","19","16,777","0","2","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","49.24","202003","24","15,000","0","3","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","55.85","202003","27","14,427","0","4","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","55.85","202004","2","17,500","0","3","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","55.85","202004","3","16,567","0","2","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","55.85","202004","3","14,500","0","3","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","55.85","202004","10","15,777","0","2","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","월세","55.85","202004","11","2,700","48","3","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","55.85","202004","16","14,427","0","3","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","49.24","202004","20","15,000","0","4","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","49.24","202005","13","16,000","0","3","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","월세","49.24","202005","18","1,000","55","4","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","49.24","202005","18","12,000","0","3","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","55.85","202006","2","14,000","0","4","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","49.24","202006","11","15,000","0","3","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","55.85","202006","30","17,000","0","3","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","55.85","202006","30","15,300","0","3","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","55.85","202007","18","15,300","0","2","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","55.85","202007","22","15,300","0","2","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","55.85","202008","5","16,000","0","2","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","55.85","202008","14","16,500","0","4","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","55.85","202008","14","16,500","0","4","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","55.85","202008","17","16,600","0","3","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","55.85","202008","17","16,600","0","3","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","55.85","202008","17","16,600","0","3","2018","첨단중앙로170번길 87"
"광주광역시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","전세","49.24","202008","18","7,000","0","4","2018","첨단중앙로170번길 87"
